"age","sex","experience","experience_role","experience_years","hard_skills","soft_skills","certifications","degree","training","job_field","job_position"
32,"female",0.487066746,0.118761308,8,0.20765686,0.278222263,"TRUE","psychology","TRUE","hr & admin","recruiter"
54,"male",0.419601,0.153963,17,0.164469898,0.205415428,"TRUE",NA,"FALSE","education","college professor"
28,"male",0.25594914,0.675256014,4,0.324000776,0.395328641,"TRUE","accountancy","FALSE","accounting & finance","accountant"
29,"female",0.182644397,0.252216995,3,0.534606576,0.5458709,"FALSE","secondary education","FALSE","services","tutor"
32,"female",0.657329679,0.323132038,8,0.507993639,NA,"FALSE","computer science","FALSE","computer & it","database administrator"
24,"male",0.305391908,0.16717571,2,0.245286688,0.151408464,"FALSE",NA,"FALSE","hr & admin","clerk"
35,"female",0.558267951,0.392391026,4,0.598108411,0.554564655,"FALSE","marketing","TRUE","arts & communication","event planner"
28,"male",0.175151974,0.287752151,4,0.05813052,0.492506415,"TRUE","clinical mental health counseling","TRUE","healthcare","medical assistant"
30,"female",0.158121943,0.346465975,5,0.361741662,0.19697383,"TRUE","medical laboratory science","TRUE","healthcare","registered nurse"
28,"male",0.313239247,0.170068353,3,0.765875936,0.773252428,"FALSE","secondary education","FALSE","services","tutor"
44,"female",NA,0.262193501,14,0.273206055,0.673908591,"FALSE","culinary arts",NA,"services","chef"
20,"female",0.458476722,0.265026152,1,0.557966828,0.524649441,"TRUE","graphic design","FALSE","arts & communication","graphic designer"
33,NA,0.554209232,0.187077701,5,0.560402632,0.611458361,"FALSE","information technology","TRUE","computer & it","system analyst"
44,"male",0.281187,0.255237,16,0.353593111,0.357243508,"TRUE","biotechnology","TRUE","education","researcher"
27,"male",0.339314,0.126573,5,0.365051031,0.393598318,"TRUE",NA,"TRUE","education","sped teacher"
35,"female",0.292694032,0.327053368,12,0.45553717,0.555866361,"FALSE","hospitality management","FALSE","services","event planner"
28,"female",0.187347591,0.361993968,2,0.246284977,0.20618169,"TRUE","supply chain management","TRUE","healthcare","medical laboratory technologist"
NA,"female",0.474089324,0.186176032,6,0.128901124,0.213627189,"FALSE",NA,"FALSE","hr & admin","project coordinator"
23,"female",0.399148405,0.167698771,1,0.327293932,0.26962316,"FALSE","business administration","TRUE","hr & admin","recruiter"
25,NA,0.288072258,0.351298153,3,0.317960799,0.25437218,"TRUE","accountancy","FALSE","accounting & finance","accountant"
29,"male",0.570932746,0.289815247,5,0.5676682,NA,"FALSE","computer science","FALSE","computer & it","application developer"
23,"male",0.174543,0.192809,1,0.054508168,0.403594971,"TRUE","artifinancial intelligence","TRUE","education","researcher"
28,"female",0.638094306,0.254789948,6,0.56607759,0.532867789,"FALSE","computer science","FALSE","computer & it","system analyst"
29,"male",0.186492234,0.448807389,2,0.30605486,0.337843537,"TRUE","medicine","TRUE","healthcare","medical doctor"
NA,"male",0.370655894,0.218921766,1,0.514170468,0.424511552,"TRUE","financial management","FALSE","accounting & finance","bookkeeper"
32,"male",0.453044057,0.240163848,3,0.669431269,0.538560987,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
NA,"male",0.345299,0.249401,12,0.308742523,0.406419098,"TRUE","economics","FALSE","education","college professor"
29,"female",0.433194757,0.192250818,3,0.333423793,0.541768432,"FALSE","hotel and restaurant management","TRUE","services","hotel and restaurant staff"
35,"female",0.131850123,0.246440724,9,0.263429761,0.158066407,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
31,"male",0.158121943,0.243784517,6,0.256273568,0.226226062,"TRUE","facility management","TRUE","healthcare","medical laboratory technologist"
27,"female",0.464003354,0.286097586,3,0.561479092,0.522032976,"TRUE","fine arts","TRUE","arts & communication","illustrator"
26,"female",0.015580887,0.215959221,2,0.421705693,0.536423802,"TRUE","secondary education","FALSE","services","tutor"
29,NA,0.148721322,0.332332343,4,0.415171921,0.649944305,"FALSE","culinary arts",NA,"services","chef"
27,"male",0.281048685,0.213009596,3,0.57572341,0.569455743,"TRUE","event management","FALSE","arts & communication","event planner"
30,"female",0.043394651,0.446832478,7,0.543770969,0.739460766,"FALSE","information technology","FALSE","computer & it","database administrator"
30,"female",0.406507552,0.330507517,1,0.514170468,0.57525003,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
40,"male",0.304093808,0.260056108,11,0.244221732,0.361792445,"TRUE","accountancy","FALSE","accounting & finance","accountant"
34,"male",0.264215827,0.209303766,8,0.224538773,0.10169781,"TRUE",NA,"FALSE","hr & admin","offinance manager"
30,"male",0.372744858,0.158803314,5,0.419359535,0.430470705,"TRUE","civil engineering","FALSE","hr & admin","project coordinator"
27,"male",0.046006121,0.447933942,3,0.540153623,0.436584473,"TRUE","accountancy","FALSE","accounting & finance","accountant"
36,"male",0.423257649,0.256791294,6,0.406831682,NA,"FALSE","information technology","FALSE","computer & it","web developer"
41,"male",0.583214879,0.342252254,4,0.669431269,0.538560987,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
33,"male",0.610153913,0.245535135,6,0.494683325,NA,"FALSE","computer science","FALSE","computer & it","application developer"
39,"male",0.422127187,0.19149676,2,0.68522203,0.524649441,"FALSE","visual communications","TRUE","arts & communication","graphic designer"
NA,"male",0.676434815,0.271394551,2,0.467522979,0.409826696,"FALSE",NA,"FALSE","hr & admin","hr manager"
45,"female",0.515536308,0.252136737,10,0.189670503,0.382961929,"FALSE",NA,"FALSE","hr & admin","hr manager"
32,"female",0.323260427,0.343905985,14,0.271150649,0.343456864,"TRUE","accountancy","FALSE","accounting & finance","accountant"
26,"female",0.186492234,0.254268765,2,0.244972497,0.432797998,"TRUE","dental hygiene","TRUE","healthcare","registered nurse"
NA,NA,0.349762708,0.27924782,5,NA,0.021710955,"FALSE","culinary arts",NA,"services","chef"
32,"female",0.330313087,0.286068082,6,0.307528704,0.319703281,"TRUE","accountancy","FALSE","accounting & finance","accountant"
40,"female",0.476716,0.209422,9,0.383872449,0.380914301,"TRUE","finance","TRUE","education","college professor"
28,"female",0.170632839,0.307124913,4,0.189788491,0.277206838,"TRUE","medicine","TRUE","healthcare","registered nurse"
45,"female",0.45555288,0.19313243,4,0.262993306,0.348492086,"FALSE","business management","FALSE","hr & admin","offinance manager"
25,"female",0.51350379,0.26802659,1,0.431125224,0.510772884,"FALSE","information technology","TRUE","computer & it","application developer"
33,"male",0.352689326,0.675256014,9,0.375750512,0.356756389,"TRUE","accountancy","FALSE","accounting & finance","accountant"
35,"male",0.308113277,0.202939451,6,0.35490191,0.311182141,"FALSE","business administration","FALSE","hr & admin","offinance manager"
52,"female",0.407194436,0.255086094,18,0.274798363,0.318854868,"FALSE","business administration","FALSE","hr & admin","recruiter"
36,"male",0.327546209,0.32598114,11,0.426011264,0.725785851,"FALSE","hospitality management","FALSE","services","event planner"
48,"male",0.515193462,0.316107571,10,0.400746346,0.352525413,"FALSE","business administration","FALSE","hr & admin","hr manager"
26,"female",0.015580887,0.259822309,2,0.375097007,0.769343734,"TRUE","secondary education","FALSE","services","tutor"
47,"male",0.51402843,0.360883474,5,0.510088682,0.547106504,"TRUE","advertising","TRUE","arts & communication","public relations"
28,"female",0.29786256,0.2575427,2,0.666571617,NA,"FALSE","hotel and restaurant management","TRUE","services","hotel and restaurant staff"
26,"female",0.590622067,0.370365769,3,0.419766784,0.577815056,"FALSE","computer science","FALSE","computer & it","application developer"
NA,"female",0.32147488,0.162772015,44,0.239357024,0.409486681,"FALSE",NA,"TRUE","hr & admin","clerk"
26,"male",0.187347591,0.225063771,2,0.40871793,0.480150908,"TRUE",NA,"TRUE","healthcare","medical laboratory technologist"
NA,"female",0.292694896,0.326696515,NA,0.309424579,0.346703172,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
32,"female",0.439329714,0.325023293,7,0.509364367,0.53673023,"FALSE","digital arts","TRUE","arts & communication","illustrator"
27,"female",0.36406827,0.204092771,2,0.451938629,0.750437081,"FALSE","primary eucation","FALSE","services","tutor"
40,"male",0.286996,0.258852,12,0.413664818,0.445401639,"TRUE","computer science","TRUE","education","researcher"
NA,"male",0.181660518,0.16123265,2,0.257641912,0.556822777,"FALSE",NA,"TRUE","services","customer service representative"
48,"female",0.250259519,0.277239025,2,0.545174718,0.420035481,"TRUE","event management","FALSE","arts & communication","event planner"
35,"female",0.33134985,0.315132141,7,0.421747506,0.488838285,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
40,"male",0.32124716,0.253578871,10,0.337189436,0.630728364,"FALSE","computer engineering","FALSE","computer & it","web developer"
30,"female",0.170632839,0.295298576,4,0.532918096,0.202595383,"TRUE","biomedical equipment technology","TRUE","healthcare","registered nurse"
40,"male",0.398250401,0.616299748,6,0.595406473,0.62875855,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
NA,"female",0.2382,0.261331,9,0.229184017,0.254672229,"FALSE","sociology","FALSE","education","college professor"
32,"female",0.260104,0.126573,7,0.371952236,0.460766405,"TRUE","transition services","TRUE","education","sped teacher"
25,"male",0.520545244,0.381050944,1,0.68522203,0.524649441,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
35,"male",0.350514501,0.320437074,12,0.529165208,0.637580812,"TRUE","accountancy","FALSE","accounting & finance","auditor"
NA,"male",0.020575602,0.246969149,NA,0.217961907,0.522931814,"FALSE",NA,"TRUE","services","customer service representative"
NA,NA,0.218974009,0.222840682,3,0.430216968,0.736505449,"TRUE","secondary education","FALSE","services","tutor"
38,"male",0.595538,0.160427,6,0.386868715,0.222205192,"FALSE",NA,"TRUE","education","sped teacher"
29,"male",0.501757324,0.295119792,4,0.388865232,0.641941786,"FALSE","information technology","TRUE","computer & it","system analyst"
37,"male",0.594250321,0.248406619,9,0.269405901,0.136655167,"TRUE",NA,"FALSE","hr & admin","hr manager"
38,"male",0.502711,0.275099,8,0.187843412,0.260563493,"TRUE","data science","TRUE","education","college professor"
41,"male",0.411647558,0.337873459,18,0.339715749,NA,"FALSE","business management","FALSE","accounting & finance","financial advisor"
30,"female",0.181641787,0.273824751,1,0.05813052,0.230239064,"FALSE","healthcare administration","TRUE","healthcare","medical assistant"
22,"female",0.332842052,0.289598405,1,0.541787624,0.570688367,"TRUE","event management","FALSE","arts & communication","event planner"
43,"male",0.160307765,0.285749376,15,0.009368958,0.601048291,"FALSE","hospitality management","FALSE","services","event planner"
45,"male",0.49088043,0.24010253,22,0.491586626,0.643301785,"TRUE","accountancy","FALSE","accounting & finance","auditor"
NA,"male",0.266982555,0.122956112,7,0.321009964,0.218770653,"FALSE",NA,"TRUE","hr & admin","clerk"
61,"male",0.407677323,0.272277415,4,0.524522841,0.558159828,"TRUE","communication arts","FALSE","arts & communication","public relations"
33,"male",0.159504011,0.305771232,6,0.279388279,0.494241029,"TRUE","psychology","TRUE","healthcare","registered nurse"
NA,"male",0.465634227,0.185818911,3,0.289295018,0.339756459,"TRUE",NA,"FALSE","hr & admin","hr manager"
28,"male",0.043394651,0.25492543,3,0.281416386,0.028755687,"FALSE","computer science","FALSE","computer & it","software engineer"
47,"male",0.351018369,0.163464949,5,0.560583591,0.567848921,"TRUE","arts and cultural events","FALSE","arts & communication","event planner"
40,"male",0.26536,0.235828,3,0.238959745,0.480261326,"TRUE","hydraulic structures engineering","TRUE","education","researcher"
34,"male",0.339426756,0.237220749,9,0.492986053,0.523381293,"TRUE","finance","FALSE","accounting & finance","financial manager"
27,"female",0.295747459,0.436131686,2,0.394662052,0.556068838,"FALSE","marketing","TRUE","services","customer service representative"
28,"male",0.210166648,0.476697892,NA,0.514170468,0.386134326,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
45,"male",0.563603282,0.246995643,8,0.498929799,0.602545857,"FALSE","public relations","TRUE","arts & communication","public relations"
27,"male",0.531379223,0.234290436,4,0.417002618,0.700233102,"FALSE","computer science","FALSE","computer & it","database administrator"
28,"male",0.175151974,0.24388826,2,0.278397322,0.43377167,"FALSE",NA,"TRUE","healthcare","pharmacist"
NA,"male",0.343913853,0.30490768,7,0.679625273,NA,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
27,"male",0.175151974,0.290857136,4,0.12526113,0.494241029,"TRUE","nursing","TRUE","healthcare","registered nurse"
NA,"male",0.412651598,0.326576144,12,0.367424667,0.261990726,"FALSE",NA,"FALSE","hr & admin","project coordinator"
28,"female",0.141651362,0.28013399,0,0.00972534,0.198612034,"TRUE",NA,"TRUE","healthcare","medical assistant"
32,"female",0.410709292,0.248244405,6,0.540551007,0.626395941,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
34,"female",0.549703896,0.324084818,5,0.575132847,0.501674235,"FALSE","visual communications","FALSE","arts & communication","event planner"
30,"male",0.628267884,0.317807436,8,0.470200092,0.739460766,"FALSE","computer science","FALSE","computer & it","database administrator"
28,NA,0.555052698,0.291384816,4,0.356479466,NA,"FALSE","computer engineering","FALSE","computer & it","application developer"
36,"female",0.178921193,0.295458615,7,0.268006623,0.661070526,"FALSE","culinary arts",NA,"services","chef"
28,"male",0.272070646,0.412862211,1,0.578299165,0.48261714,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
38,"female",0.218131363,0.27405867,10,0.37212801,0.759649277,"FALSE","hospitality management","FALSE","services","event planner"
26,"male",0.506945193,0.5706389,20,0.374040544,0.456151575,"TRUE",NA,"FALSE","hr & admin","recruiter"
34,"female",0.503962517,0.276908576,8,0.588669479,0.028755687,"FALSE","information technology","FALSE","computer & it","database administrator"
46,"female",0.347241282,0.195621192,4,0.624954939,0.54974103,"TRUE","event management","FALSE","arts & communication","event planner"
26,"male",0.133616358,0.293833613,2,0.351868033,0.421932817,"FALSE","computer engineering","TRUE","services","customer service representative"
35,NA,0.175103351,0.256607711,6,0.290669799,0.021710955,"FALSE","culinary arts",NA,"services","chef"
26,"female",0.557973981,0.238623917,2,0.358356833,0.642421126,"FALSE","computer science","FALSE","computer & it","software engineer"
NA,"male",0.404558,0.234327,9,0.344526917,0.408026993,"FALSE","music","TRUE","education","college professor"
NA,"female",0.547444344,0.268754065,9,0.387199938,0.665568233,"FALSE","information technology","FALSE","computer & it","web developer"
24,"male",0.139886737,0.303286135,2,0.431370735,0.460651934,"FALSE",NA,"TRUE","services","customer service representative"
28,"male",0.526818812,0.255636215,6,0.470469952,0.610594332,"FALSE","computer science","FALSE","computer & it","application developer"
25,"female",0.27428773,0.274144292,2,0.649570823,0.570688367,"TRUE","event management","FALSE","arts & communication","event planner"
NA,NA,0.425435066,0.2356866,5,0.537863553,0.662196636,"TRUE","financial management","FALSE","accounting & finance","financial manager"
31,"female",0.170632839,0.252658933,4,0.375805944,0.19697383,"TRUE","health communication","TRUE","healthcare","registered nurse"
27,"male",0.465047389,0.251229882,3,0.384203374,0.580228925,"FALSE","information technology","FALSE","computer & it","software engineer"
29,"male",0.352023,0.126573,6,0.369913638,0.335756809,"TRUE","psychology","TRUE","education","sped teacher"
29,"female",0.515456855,0.35058254,4,0.387873828,NA,"FALSE","computer science","FALSE","computer & it","system analyst"
34,"male",0.170632839,0.283408076,4,0.225759,0.215773195,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
29,"male",0.186492234,0.44189465,2,0.216438711,0.337843537,"TRUE","medicine","TRUE","healthcare","medical doctor"
30,"female",0.186492234,0.357198298,2,0.26692909,0.19697383,"TRUE","surgical technology","TRUE","healthcare","registered nurse"
36,"female",0.159504011,0.307124913,6,0.41544205,0.228291422,"TRUE","medicine","TRUE","healthcare","medical doctor"
NA,"male",0.296090961,0.28921175,15,0.41897437,0.500030637,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
26,"female",0.043394651,0.251821458,2,0.323336005,0.615497708,"FALSE","computer science","FALSE","computer & it","software engineer"
32,NA,0.046006121,0.701153517,7,0.388621569,0.440490603,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
26,"male",0.050972775,0.225063771,2,0.40871793,0.480150908,"TRUE",NA,"TRUE","healthcare","medical laboratory technologist"
34,"female",0.391315997,0.216496393,8,0.297546625,0.635938644,"FALSE","computer science","FALSE","computer & it","web developer"
36,"male",0.468404,0.213786,9,0.344694316,0.268265724,"FALSE","english literature","TRUE","education","college professor"
25,"male",0.170512885,0.315762401,1,0.761845231,0.496593475,"FALSE",NA,"TRUE","services","customer service representative"
NA,"female",0.554726601,0.171799809,4,0.439815521,0.05362043,"FALSE",NA,"FALSE","hr & admin","project coordinator"
34,"male",0.51197505,0.133071646,6,0.312933803,0.326420188,"FALSE",NA,"FALSE","hr & admin","project coordinator"
22,"female",0.31858474,0.235775724,NA,0.635802984,0.726212025,"FALSE","secondary education","FALSE","services","tutor"
30,"female",0.448772,0.126573,6,0.319206715,0.430069864,"TRUE",NA,"FALSE","education","sped teacher"
42,"female",0.220968187,0.212704048,2,0.512641311,0.547086358,"TRUE","event management","FALSE","arts & communication","event planner"
28,"male",0.500781178,0.287805498,5,0.538717628,0.506406724,"TRUE","visual communication","FALSE","arts & communication","illustrator"
28,"female",0.175151974,0.21289647,3,0.27152288,0.432797998,"TRUE","public health","TRUE","healthcare","registered nurse"
33,"male",0.590913951,0.292309999,8,0.360541344,0.610594332,"FALSE","computer science","FALSE","computer & it","application developer"
35,"female",0.658369,0.207036,5,0.503937721,0.251835585,"TRUE","special education","TRUE","education","sped teacher"
46,"male",0.351046085,0.274450183,10,0.565139234,0.499851525,"FALSE","business management","FALSE","accounting & finance","financial advisor"
30,"female",0.319605142,0.259052128,1,0.514170468,0.375934988,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
38,"male",0.277265668,0.271100461,8,0.21534802,0.346392661,"TRUE","accountancy","FALSE","accounting & finance","accountant"
45,"female",0.465791,0.181454,10,0.39827469,0.275378197,"TRUE","special education","FALSE","education","sped teacher"
32,"male",NA,0.224767894,8,0.509886265,0.552003503,"FALSE","hospitality management","FALSE","services","event planner"
25,"male",0.199658364,0.293220609,1,0.477233082,0.538899958,"FALSE",NA,"TRUE","services","customer service representative"
35,"male",0.356656522,0.280377537,6,0.429572403,0.524745941,"TRUE","media studies","TRUE","arts & communication","public relations"
27,"male",0.175151974,0.241178364,3,0.248151869,0.43377167,"TRUE","medicine","TRUE","healthcare","medical doctor"
37,"female",0.36485374,0.172483981,4,0.344649434,0.176849991,"FALSE",NA,"FALSE","hr & admin","clerk"
43,"female",0.316106409,0.241863996,NA,0.405953795,0.649944305,"FALSE","culinary arts",NA,"services","chef"
23,"female",0.212495536,0.188327625,6,0.248050064,0.05362043,"FALSE","economics","FALSE","hr & admin","clerk"
33,"male",0.235565,0.126573,7,0.27055043,0.245800287,"TRUE","education","TRUE","education","sped teacher"
NA,NA,0.404705048,0.186176032,4,0.1564181,0.34099704,"FALSE",NA,"FALSE","hr & admin","project coordinator"
30,"female",0.448772,0.126573,6,0.319206715,0.430069864,"TRUE","autism spectrum disorders","TRUE","education","sped teacher"
NA,"female",0.339068115,0.244128942,1,0.00951863,0.380182564,"TRUE",NA,"TRUE","hr & admin","recruiter"
27,"male",0.626892686,0.292841375,3,0.285750866,0.615497708,"FALSE","computer science","FALSE","computer & it","software engineer"
27,"male",0.158121943,0.277419478,5,0.282725751,0.311511099,"TRUE","healthcare administration","TRUE","healthcare","pharmacist"
25,"female",NA,0.2032471,3,0.370768309,NA,"FALSE","computer science","FALSE","computer & it","software engineer"
29,"male",0.186492234,0.410726339,2,0.276498616,0.337843537,"TRUE","medicine","TRUE","healthcare","medical doctor"
33,"female",0.158121943,0.08341923,5,0.29389739,0.492506415,"TRUE","medicine","TRUE","healthcare","medical doctor"
42,"female",0.448370397,0.28810668,14,0.411095619,0.646316588,"FALSE","hospitality management","FALSE","services","event planner"
37,"male",0.405023038,0.25978747,9,0.562162161,0.52190268,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
33,"male",0.175151974,0.24533011,4,0.156713247,0.481529117,"TRUE","nursing","TRUE","healthcare","medical assistant"
33,"female",0.550798118,0.189259827,5,0.274331748,0.257582486,"FALSE",NA,"FALSE","hr & admin","project coordinator"
30,"female",0.159504011,0.354358554,6,0.299565911,0.192203164,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
33,"male",0.35494101,0.243426889,6,0.351270586,0.542711496,"FALSE","computer science","FALSE","computer & it","web developer"
NA,"female",0.479314804,0.127166763,8,0.397500277,0.25833565,"FALSE","business management","FALSE","hr & admin","project coordinator"
61,"female",0.216047,0.207036,15,0.251721144,0.18085894,"TRUE","special education","FALSE","education","sped teacher"
27,"male",0.141651362,0.238637209,0,0.294911832,0.492506415,"FALSE","kinesiology","TRUE","healthcare","medical assistant"
NA,"male",0.626892686,0.292841375,3,0.285750866,NA,"FALSE","computer science","TRUE","computer & it","software engineer"
30,"female",0.220968187,0.212704048,2,0.512641311,0.547086358,"TRUE","event management","FALSE","arts & communication","event planner"
26,"female",0.186492234,0.238476872,2,0.278748602,0.113923475,"FALSE",NA,"TRUE","healthcare","pharmacist"
26,"male",0.295842886,0.373788416,NA,0.514170468,0.375934988,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
25,"male",0.166982025,0.398455411,1,0.370080352,0.735912442,"FALSE",NA,"TRUE","services","customer service representative"
28,"male",0.310297,0.207036,4,0.32144171,0.461719841,"TRUE","education","TRUE","education","sped teacher"
59,"male",0.617828131,0.179810598,30,0.47309756,0.3295452,"FALSE","business administration","FALSE","hr & admin","hr manager"
26,"male",0.474419832,0.377056301,2,0.329017729,0.340802819,"FALSE","business administration","FALSE","hr & admin","project coordinator"
34,"male",0.50767159,0.133071646,6,0.312933803,0.326420188,"FALSE",NA,"FALSE","hr & admin","project coordinator"
27,"female",0.521080136,0.2976982,3,0.541524291,NA,"FALSE","computer science","FALSE","computer & it","application developer"
29,"male",0.201774776,0.201722294,5,0.362006545,0.165298045,"FALSE",NA,"FALSE","hr & admin","clerk"
25,"male",0.520545244,0.349163115,2,0.659392834,0.508545637,"TRUE","graphic design","TRUE","arts & communication","illustrator"
31,"male",0.170632839,0.308418661,4,0.323614717,0.230239064,"FALSE","medicine","TRUE","healthcare","medical doctor"
23,"male",0.438542396,0.255861193,3,0.527025104,0.453289568,"TRUE","communication studies","FALSE","arts & communication","public relations"
37,"male",0.358418167,0.395519555,3,0.544374108,0.417423815,"TRUE","public relations","TRUE","arts & communication","public relations"
31,"female",0.170632839,0.282570779,5,0.321695149,0.228291422,"TRUE","cardiovascular technology","TRUE","healthcare","medical laboratory technologist"
27,"male",0.186492234,0.311589301,3,0.342929989,0.251053721,"TRUE","medical genetics","TRUE","healthcare","medical laboratory technologist"
33,"male",0.498214304,0.251821458,7,0.324566036,NA,"FALSE","computer science","TRUE","computer & it","web developer"
48,"female",0.300896078,0.307020664,NA,0.351500213,0.673908591,"FALSE","culinary arts",NA,"services","chef"
44,"female",0.557423,0.111053,2,0.193229586,0.117163613,"TRUE",NA,"TRUE","education","researcher"
33,NA,0.369516313,0.172483981,4,0.370717049,0.167197779,"FALSE",NA,"FALSE","hr & admin","clerk"
29,"female",0.186492234,0.297302961,2,0.429826885,0.432797998,"TRUE","physical therapy","TRUE","healthcare","registered nurse"
53,"male",0.426329076,0.255861193,6,0.582844853,0.472223341,"TRUE","journalism","TRUE","arts & communication","public relations"
33,"male",0.159504011,0.255644441,6,0.323884487,0.19697383,"TRUE","pharmacy","TRUE","healthcare","registered nurse"
34,"female",0.158121943,0.292216778,5,0.427222133,0.238292366,"TRUE","medicine","TRUE","healthcare","medical doctor"
36,NA,0.217636585,0.23434788,4,0.574444115,0.504048765,"TRUE","accountancy","FALSE","accounting & finance","bookkeeper"
42,"female",0.502317131,0.132615656,10,0.336848259,0.355463922,"FALSE",NA,"FALSE","hr & admin","recruiter"
32,"female",0.174293131,0.294293433,7,0.433645248,0.51952064,"FALSE","hospitality management","FALSE","services","event planner"
28,"female",0.19388853,0.280166626,5,0.448517025,0.523036122,"TRUE","nursing","TRUE","healthcare","registered nurse"
38,"female",0.436022162,0.401724249,16,0.51017499,0.617146015,"TRUE","finance","FALSE","accounting & finance","auditor"
28,"male",0.42563349,0.172483981,5,0.371634066,0.311300427,"FALSE",NA,"FALSE","hr & admin","clerk"
41,"male",0.390338719,0.257314265,8,0.454615384,0.436813891,"FALSE","business administration","FALSE","hr & admin","hr manager"
NA,"male",0.542996585,0.215908512,4,0.37098673,0.621259928,"FALSE","computer science","FALSE","computer & it","software engineer"
36,"female",0.391712248,0.379631668,13,0.339715749,0.391254932,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
31,"male",0.319994688,0.323741376,7,0.564548254,0.546097159,"TRUE","accountancy","FALSE","accounting & finance","accountant"
NA,"female",0.556936204,0.259877771,4,0.390397429,0.423097461,"FALSE","computer science","FALSE","computer & it","system analyst"
46,"male",0.262456,0.150596,16,0.362991035,0.356838286,"TRUE",NA,"TRUE","education","researcher"
24,"male",0.523796737,0.2914837,6,0.525850415,0.522033036,"FALSE","visual communication","TRUE","arts & communication","illustrator"
32,"female",0.339183271,0.22584179,5,0.229033515,0.512684643,"FALSE",NA,"FALSE","hr & admin","clerk"
NA,"female",0.043394651,0.233959049,6,0.344412833,0.411313236,"FALSE","computer science","FALSE","computer & it","system analyst"
30,"male",0.170632839,0.295568764,4,0.3016527,0.230239064,"FALSE","medicine","TRUE","healthcare","medical doctor"
25,"female",0.015580887,0.216235161,2,0.42795521,0.814866483,"TRUE","primary eucation","FALSE","services","tutor"
26,"female",0.500719249,0.35058254,4,0.425411463,0.598743498,"FALSE","computer engineering","FALSE","computer & it","software engineer"
33,"male",0.28159392,0.152906045,5,0.366558462,0.189417601,"FALSE",NA,"TRUE","hr & admin","clerk"
39,"female",0.311842024,0.303765386,17,0.451120168,0.496209145,"FALSE","business management","FALSE","accounting & finance","financial advisor"
30,"male",0.278618276,0.276383042,4,0.344045997,0.676845431,"FALSE","culinary arts",NA,"services","chef"
26,"male",0.372278929,0.229119867,2,0.413786173,NA,"FALSE","hotel and restaurant management","TRUE","services","hotel and restaurant staff"
34,"male",0.628767848,0.399262607,9,0.481754869,0.739460766,"FALSE","computer science","TRUE","computer & it","database administrator"
38,"male",0.233484745,0.310461879,6,0.432471901,0.556563616,"FALSE","economics","FALSE","accounting & finance","financial advisor"
NA,"male",0.461843729,0.311246574,6,0.385315746,0.457184106,"FALSE",NA,"TRUE","hr & admin","recruiter"
34,"male",0.37654832,0.208153963,10,NA,0.654726028,"FALSE","hospitality management","FALSE","services","event planner"
32,"female",0.141651362,0.218025267,0,0.241393298,0.238292366,"FALSE",NA,"TRUE","healthcare","medical assistant"
50,"male",0.401025862,0.238382712,4,0.446381986,0.484165758,"TRUE",NA,"TRUE","arts & communication","illustrator"
28,"male",0.175151974,0.241178364,3,0.249705702,0.214749843,"FALSE","medicine","TRUE","healthcare","medical doctor"
31,"female",0.350290477,0.386944592,6,0.54006803,0.696440458,"FALSE","computer science","FALSE","computer & it","database administrator"
31,NA,0.305167884,0.267514288,8,NA,0.489746571,"FALSE","hospitality management","FALSE","services","event planner"
29,"female",NA,0.476356059,6,0.520284235,NA,"FALSE","information technology","TRUE","computer & it","database administrator"
28,"female",0.323487818,0.22481221,4,0.540497303,0.480899155,"TRUE","event management","FALSE","arts & communication","event planner"
NA,"female",0.519218683,0.302681267,3,0.653696179,NA,"FALSE","information technology","FALSE","computer & it","application developer"
NA,"female",0.614967108,0.240041345,10,0.562837958,NA,"FALSE","information technology","FALSE","computer & it","system analyst"
NA,"male",0.289094,0.272264,13,0.398105204,0.383581817,"TRUE","business management","TRUE","education","college professor"
30,"male",0.170632839,0.275275469,7,0.309585363,0.228291422,"TRUE","laboratory management","TRUE","healthcare","medical laboratory technologist"
23,"male",NA,0.278904557,NA,0.391945988,0.512557864,"FALSE",NA,"TRUE","services","customer service representative"
27,"female",0.275220156,0.270077944,4,0.229348361,0.164970204,"FALSE","business administration","FALSE","hr & admin","offinance manager"
